ID,sentence,verb1,verbType1,verb2,verbType2,verb3,verbType3,verb4,verbType4
40580,部屋に鍵をわすれてしまって入れません。,わすれて,participle,しまって,participle,入れません,negative-polite,,
40581,無駄遣いをするな。,する,dict,,,,,,
40582,彼を訪問するつもりでいたができなかった。,する,dict,できなかった,negative-past,,,,
40586,彼は夜中の二時まで帰らなかった。,帰らなかった,negative-past,,,,,,
40589,彼女の言うことをどう思いますか。,言う,dict,思います,polite,,,,
40590,私はその川が汚れているのが分かった。,汚れて,participle,分かった,past,,,,
40592,まあ、そう言ってくださって本当にありがとう。,言って,participle,,,,,,
40593,あなたは昨日日光に行きましたか。,行きました,past-polite,,,,,,
40594,まっすぐ行きなさい。そうすれば店が見えます。,すれば,provisional-conditional,見えます,polite,,,,
40596,この辞書は私にたいへん役に立つ。,立つ,dict,,,,,,
40597,泳げればなぁ。,泳げれ,passive-colloquial-nominal,,,,,,
40598,いかない方がよい。,いかない,negative,,,,,,
40600,今日は楽しみにしてきました。,して,participle,きました,past-polite,,,,
40601,誰も戦争を好むものはいない。,好む,dict,いない,negative,,,,
40604,彼らは盗まれたお金を見つけた。,盗まれた,passive-past,見つけた,past,,,,
40605,私はジュディさんとテニスがしたい。,したい,wish,,,,,,
40606,明日何が起きるのか誰にもわからない。,わからない,negative,,,,,,
40607,努力をすることは重要である。,する,dict,ある,dict,,,,
40608,私は外国に友人が多くいます。,います,polite,,,,,,
40610,喜んでお受けしましょう。,喜んで,participle,,,,,,
40611,トムはたった今帰宅したところだ。,した,past,,,,,,
40612,ここにはいつまで滞在していますか。,して,participle,います,polite,,,,
40613,彼女は事の真相を知っていたようである。,知って,participle,,,,,,
40614,そんなことは本当であるはずがない。,ある,dict,,,,,,
40615,その時になったら、必ず知らせてね！,なったら,conditional,知らせて,causative-participle,,,,
40616,それをすぐにしてもいいですか。,して,participle,,,,,,
40617,彼が誕生日カードを送ってくれた。,送って,participle,くれた,past,,,,
40618,ちっとも構いませんよ。,構いません,negative-polite,,,,,,
40620,彼らは私を指導者とみなした。,みなした,past,,,,,,
40621,その秘密が知られる危険があった。,知られる,passive,,,,,,
40622,長い講義がやっと終わった。,終わった,past,,,,,,
40623,月は地球のただ一つの衛星である。,ある,dict,,,,,,
40624,寒い天気が３週間も続いた。,続いた,past,,,,,,
40625,私は、母の夢をときどき見る。,見る,dict,,,,,,
40626,彼らはそのニュースを聞いて涙を流した。,聞いて,participle,流した,past,,,,
40633,彼の成功は奇跡というほかなかった。,いう,dict,,,,,,
40634,この店では時間決めで自転車を借りられる。,借りられる,passive,,,,,,
40635,それは困った質問だな。,困った,past,,,,,,
40637,私は辞書なしではすませない。,すませない,negative,,,,,,
40638,ニューヨークでは今何が起こっているのかね。,起こって,participle,,,,,,
40640,映画に行くつもりです。,行く,dict,,,,,,
40641,子供にでもそれはできる。,できる,dict,,,,,,
40645,あなたの名前が出ましたよ。,出ました,past-polite,,,,,,
40646,私はヨーロッパへ行かないことを決心した。,行かない,negative,した,past,,,,
40648,お金は大事にしなくてはならない。,ならない,negative,,,,,,
40649,私は先生をとても尊敬している。,して,participle,いる,dict,,,,
40650,彼はクラスのどの少年よりもテニスを上手にできる。,できる,dict,,,,,,
40651,その本を読んでしまったのでしょう。,読んで,participle,,,,,,
40652,あの靴はその服とあわない。,あわない,negative,,,,,,
40653,僕はこの図書館でその本を借りた。,借りた,past,,,,,,
40656,そうだね。とジョンが言いました。,言いました,past-polite,,,,,,
40659,彼は新しい靴が気に入っている。,入って,participle,いる,dict,,,,
40661,彼は大統領を辞任した。,した,past,,,,,,
40663,彼女は家で昼食をとる。,とる,dict,,,,,,
40664,私達のうちで成功した者は一人もいない。,した,past,いない,negative,,,,
40665,現金で払う必要はありません。,払う,dict,,,,,,
40667,まさかの時にはあなたを助けてやろう。,助けて,participle,やろう,volitional,,,,
40668,一人を除いてみんな帰った。,除いて,participle,帰った,past,,,,
40669,お父さんにコーヒーを持っていきなさい。,持って,participle,,,,,,
40671,春がやってきた。,やって,participle,きた,past,,,,
40672,彼は何とか授業に間に合った。,間に合った,past,,,,,,
40674,疲れた子供はぐっすり寝ている。,疲れた,past,寝て,participle,いる,dict,,
40675,私たちは彼の援助を求めた。,求めた,past,,,,,,
40676,私は昨日早く起きた。,起きた,past,,,,,,
40677,私の妹は今ひどい風邪にかかっている。,かかって,participle,いる,dict,,,,
40679,あなたは彼女を魅力的だと思いますか。,思います,polite,,,,,,
40682,私は時計を修理に出した。,出した,past,,,,,,
40683,彼はとても誠実に商売をしている。,して,participle,いる,dict,,,,
40685,先生は、私達に部屋を掃除させた。,させた,causative-past,,,,,,
40689,彼は仕事に没頭している。,して,participle,いる,dict,,,,
40691,私はそれを自分で見たい。,見たい,wish,,,,,,
40692,彼は私の説明で満足しているらしい。,して,participle,,,,,,
40693,私はどのサイズが合いますか。,合います,polite,,,,,,
40694,私のバッグが見つからない。,見つからない,negative,,,,,,
40695,私は昇進を切に願っている。,願って,participle,いる,dict,,,,
40697,トムはきのう早く帰って来ました。,帰って,participle,来ました,past-polite,,,,
40698,彼女は何を心配しているのだろう。,して,participle,,,,,,
40699,多くの学生がその会合に出席しています。,して,participle,います,polite,,,,
40700,彼が今日の私を育ててくれた。,育てて,participle,くれた,past,,,,
40702,彼女が戻ったら君に電話をかけさせるよ。,戻ったら,conditional,かけさせる,causative,,,,
40706,私の母は英語を話しません。,話しません,negative-polite,,,,,,
40708,あなたか私かどちらかが間違っている。,間違って,participle,いる,dict,,,,
40709,彼らは５時に店を閉めた。,閉めた,past,,,,,,
40710,どうか電灯を消して下さい。,消して,participle,,,,,,
40711,彼女は今度の日曜日は暇かどうか私にたずねた。,たずねた,past,,,,,,
40712,彼女は手に花を持っている。,持って,participle,いる,dict,,,,
40713,バスは定刻より５分前に出発した。,した,past,,,,,,
40718,彼女は目をそらした。,そらした,past,,,,,,
40719,どの本も読む価値はない。,読む,dict,,,,,,
40720,そんなことを人前で言ってはいけない。,言って,participle,いけない,negative,,,,
40722,毎晩遅くまで起きていてはいけない。,起きて,participle,いて,participle,いけない,negative,,
40723,私はこの時計をあの店で買った。,買った,past,,,,,,
40727,その事故に対して責任があるのは君だ。,対して,participle,,,,,,
40728,なおして下さい。,なおして,participle,,,,,,
40729,彼はきっとやってくれると思う。,やって,participle,くれる,dict,思う,dict,,
40730,彼はひと月に一回ここに来る。,来る,dict,,,,,,
40732,私はその話を聞いて面白かった。,聞いて,participle,,,,,,
40733,私は若い頃から運動が好きである。,ある,dict,,,,,,
40735,彼は彼女の面前でそう言った。,言った,past,,,,,,
40736,彼はちょっとの間ためらった。,ためらった,past,,,,,,
40737,後で私に電話して下さい。,して,participle,,,,,,
40738,彼女は子供達に囲まれて座っていた。,囲まれて,passive-participle,座って,participle,いた,past,,
40739,あなたは時には妹さんにおこづかいをあげますか。,あげます,polite,,,,,,
40741,姉はとても早く泳げる。,泳げる,dict,,,,,,
40742,８時にいけば彼に会えるかもしれない。,いけば,provisional-conditional,会える,dict,しれない,negative,,
40744,すべて突然起こった。,起こった,past,,,,,,
40746,注意すればするほど、ミスをしなくなる。,すれば,provisional-conditional,する,dict,,,,
40747,我々はあなたの要求には応じられません。,応じられません,passive-negative-polite,,,,,,
40749,彼らはその男のすぐ後ろについていった。,ついて,participle,,,,,,
40751,彼は天才だと言われている。,言われて,passive-participle,いる,dict,,,,
40752,とてもいい考えが浮かんできた。,浮かんで,participle,きた,past,,,,
40754,彼は酒によっています。,よって,participle,います,polite,,,,
40755,彼は画家であるはずがない。,ある,dict,,,,,,
40756,僕にはわけがわからないよ。,わからない,negative,,,,,,
40760,少ない収入で生活する事は難しい。,する,dict,,,,,,
40764,彼は外国へ行った。,行った,past,,,,,,
40767,この列車は東京と大阪の間を走ります。,走ります,polite,,,,,,
40768,冬が近づいてきた。,近づいて,participle,きた,past,,,,
40769,医者に見てもらいに行きなさい。,見て,participle,,,,,,
40770,私達が着いた日は休日だった。,着いた,past,,,,,,
